# Hyperlattice Slow Performer History

Generated by `cargo bench --bench retained_fuzz`. Timings are best-of-five wall-clock probes of deterministic inputs shaped by the registered cargo-fuzz targets.

Latest run sampled 20000 deterministic fuzz cases. This table merges crate-local history by `family + target + input`, keeps each case's worst observed time, and retains the 1000 worst cases.

## Worst Performers

| Rank | Worst Time | Family | Target | Input |
| 309 | 8.040 us | `cargo-fuzz` | `matrix_ops` | `seed[2912]` |
| 310 | 8.040 us | `cargo-fuzz` | `matrix_ops` | `seed[3338]` |
| 311 | 8.040 us | `cargo-fuzz` | `matrix_ops` | `seed[3345]` |
| 312 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[435]` |
| 313 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[2188]` |
| 314 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[2339]` |
| 315 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[2388]` |
| 316 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[2414]` |
| 317 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[2437]` |
| 318 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[2931]` |
| 319 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[3201]` |
| 320 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[3568]` |
| 321 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[3576]` |
| 322 | 8.039 us | `cargo-fuzz` | `matrix_ops` | `seed[3915]` |
| 323 | 8.030 us | `cargo-fuzz` | `matrix_ops` | `seed[3018]` |
| 324 | 8.030 us | `cargo-fuzz` | `matrix_ops` | `seed[3711]` |
| 325 | 8.030 us | `cargo-fuzz` | `matrix_ops` | `seed[3880]` |
| 326 | 8.029 us | `cargo-fuzz` | `matrix_ops` | `seed[2295]` |
| 327 | 8.029 us | `cargo-fuzz` | `matrix_ops` | `seed[2483]` |
| 328 | 8.029 us | `cargo-fuzz` | `matrix_ops` | `seed[2944]` |
| 329 | 8.029 us | `cargo-fuzz` | `matrix_ops` | `seed[3046]` |
| 330 | 8.029 us | `cargo-fuzz` | `matrix_ops` | `seed[3382]` |
| 331 | 8.029 us | `cargo-fuzz` | `matrix_ops` | `seed[3661]` |
| 332 | 8.029 us | `cargo-fuzz` | `matrix_ops` | `seed[3854]` |
| 333 | 8.020 us | `cargo-fuzz` | `matrix_ops` | `seed[2361]` |
| 334 | 8.020 us | `cargo-fuzz` | `matrix_ops` | `seed[2447]` |
| 335 | 8.020 us | `cargo-fuzz` | `matrix_ops` | `seed[3016]` |
| 336 | 8.020 us | `cargo-fuzz` | `matrix_ops` | `seed[3062]` |
| 337 | 8.020 us | `cargo-fuzz` | `matrix_ops` | `seed[3811]` |
| 338 | 8.019 us | `cargo-fuzz` | `matrix_ops` | `seed[2240]` |
| 339 | 8.019 us | `cargo-fuzz` | `matrix_ops` | `seed[2887]` |
| 340 | 8.019 us | `cargo-fuzz` | `matrix_ops` | `seed[3019]` |
| 341 | 8.019 us | `cargo-fuzz` | `matrix_ops` | `seed[3383]` |
| 342 | 8.019 us | `cargo-fuzz` | `matrix_ops` | `seed[3702]` |
| 343 | 8.019 us | `cargo-fuzz` | `matrix_ops` | `seed[3995]` |
| 344 | 8.010 us | `cargo-fuzz` | `matrix_ops` | `seed[809]` |
| 345 | 8.010 us | `cargo-fuzz` | `matrix_ops` | `seed[1011]` |
| 346 | 8.010 us | `cargo-fuzz` | `matrix_ops` | `seed[2192]` |
| 347 | 8.010 us | `cargo-fuzz` | `matrix_ops` | `seed[3190]` |
| 348 | 8.010 us | `cargo-fuzz` | `matrix_ops` | `seed[3775]` |
| 349 | 8.009 us | `cargo-fuzz` | `matrix_ops` | `seed[2169]` |
| 350 | 8.009 us | `cargo-fuzz` | `matrix_ops` | `seed[3682]` |
| 351 | 8.009 us | `cargo-fuzz` | `matrix_ops` | `seed[3791]` |
| 352 | 8.009 us | `cargo-fuzz` | `matrix_ops` | `seed[3877]` |
| 353 | 8.000 us | `cargo-fuzz` | `matrix_ops` | `seed[2201]` |
| 354 | 8.000 us | `cargo-fuzz` | `matrix_ops` | `seed[2903]` |
| 355 | 8.000 us | `cargo-fuzz` | `matrix_ops` | `seed[3149]` |
| 356 | 8.000 us | `cargo-fuzz` | `matrix_ops` | `seed[3778]` |
| 357 | 7.999 us | `cargo-fuzz` | `matrix_ops` | `seed[289]` |
| 358 | 7.999 us | `cargo-fuzz` | `matrix_ops` | `seed[2898]` |
| 359 | 7.999 us | `cargo-fuzz` | `matrix_ops` | `seed[3058]` |
| 360 | 7.999 us | `cargo-fuzz` | `matrix_ops` | `seed[3328]` |
| 361 | 7.999 us | `cargo-fuzz` | `matrix_ops` | `seed[3747]` |
| 362 | 7.999 us | `cargo-fuzz` | `matrix_ops` | `seed[3886]` |
| 363 | 7.990 us | `cargo-fuzz` | `matrix_ops` | `seed[2249]` |
| 364 | 7.990 us | `cargo-fuzz` | `matrix_ops` | `seed[2260]` |
| 365 | 7.990 us | `cargo-fuzz` | `matrix_ops` | `seed[2914]` |
| 366 | 7.990 us | `cargo-fuzz` | `matrix_ops` | `seed[3028]` |
| 367 | 7.990 us | `cargo-fuzz` | `matrix_ops` | `seed[3079]` |
| 368 | 7.990 us | `cargo-fuzz` | `matrix_ops` | `seed[3318]` |
| 369 | 7.990 us | `cargo-fuzz` | `matrix_ops` | `seed[3399]` |
| 370 | 7.990 us | `cargo-fuzz` | `matrix_ops` | `seed[3861]` |
| 371 | 7.989 us | `cargo-fuzz` | `matrix_ops` | `seed[209]` |
| 372 | 7.989 us | `cargo-fuzz` | `matrix_ops` | `seed[2357]` |
| 373 | 7.989 us | `cargo-fuzz` | `matrix_ops` | `seed[3068]` |
| 374 | 7.989 us | `cargo-fuzz` | `matrix_ops` | `seed[3831]` |
| 375 | 7.980 us | `cargo-fuzz` | `matrix_ops` | `seed[2392]` |
| 376 | 7.980 us | `cargo-fuzz` | `matrix_ops` | `seed[2969]` |
| 377 | 7.980 us | `cargo-fuzz` | `matrix_ops` | `seed[3816]` |
| 378 | 7.980 us | `cargo-fuzz` | `matrix_ops` | `seed[3840]` |
| 379 | 7.979 us | `cargo-fuzz` | `matrix_ops` | `seed[2445]` |
| 380 | 7.979 us | `cargo-fuzz` | `matrix_ops` | `seed[2561]` |
| 381 | 7.979 us | `cargo-fuzz` | `matrix_ops` | `seed[2910]` |
| 382 | 7.979 us | `cargo-fuzz` | `matrix_ops` | `seed[2964]` |
| 383 | 7.979 us | `cargo-fuzz` | `matrix_ops` | `seed[3075]` |
| 384 | 7.979 us | `cargo-fuzz` | `matrix_ops` | `seed[3204]` |
| 385 | 7.979 us | `cargo-fuzz` | `matrix_ops` | `seed[3347]` |
| 386 | 7.979 us | `cargo-fuzz` | `matrix_ops` | `seed[3501]` |
| 387 | 7.979 us | `cargo-fuzz` | `matrix_ops` | `seed[3598]` |
| 388 | 7.970 us | `cargo-fuzz` | `matrix_ops` | `seed[2432]` |
| 389 | 7.970 us | `cargo-fuzz` | `matrix_ops` | `seed[2435]` |
| 390 | 7.970 us | `cargo-fuzz` | `matrix_ops` | `seed[2439]` |
| 391 | 7.970 us | `cargo-fuzz` | `matrix_ops` | `seed[2854]` |
| 392 | 7.970 us | `cargo-fuzz` | `matrix_ops` | `seed[3601]` |
| 393 | 7.970 us | `cargo-fuzz` | `matrix_ops` | `seed[3619]` |
| 394 | 7.970 us | `cargo-fuzz` | `matrix_ops` | `seed[3782]` |
| 395 | 7.969 us | `cargo-fuzz` | `matrix_ops` | `seed[2199]` |
| 396 | 7.969 us | `cargo-fuzz` | `matrix_ops` | `seed[2406]` |
| 397 | 7.969 us | `cargo-fuzz` | `matrix_ops` | `seed[3034]` |
| 398 | 7.969 us | `cargo-fuzz` | `matrix_ops` | `seed[3244]` |
| 399 | 7.969 us | `cargo-fuzz` | `matrix_ops` | `seed[3793]` |
| 400 | 7.960 us | `cargo-fuzz` | `matrix_ops` | `seed[2424]` |
| 401 | 7.959 us | `cargo-fuzz` | `matrix_ops` | `seed[1025]` |
| 402 | 7.959 us | `cargo-fuzz` | `matrix_ops` | `seed[2301]` |
| 403 | 7.959 us | `cargo-fuzz` | `matrix_ops` | `seed[2819]` |
| 404 | 7.959 us | `cargo-fuzz` | `matrix_ops` | `seed[3744]` |
| 405 | 7.950 us | `cargo-fuzz` | `matrix_ops` | `seed[2256]` |
| 406 | 7.950 us | `cargo-fuzz` | `matrix_ops` | `seed[3287]` |
| 407 | 7.950 us | `cargo-fuzz` | `matrix_ops` | `seed[3755]` |
| 408 | 7.950 us | `cargo-fuzz` | `matrix_ops` | `seed[3806]` |
| 409 | 7.949 us | `cargo-fuzz` | `matrix_ops` | `seed[2340]` |
| 410 | 7.949 us | `cargo-fuzz` | `matrix_ops` | `seed[2398]` |
| 411 | 7.949 us | `cargo-fuzz` | `matrix_ops` | `seed[3099]` |
| 412 | 7.949 us | `cargo-fuzz` | `matrix_ops` | `seed[3121]` |
| 413 | 7.949 us | `cargo-fuzz` | `matrix_ops` | `seed[3327]` |
| 414 | 7.949 us | `cargo-fuzz` | `matrix_ops` | `seed[3871]` |
| 415 | 7.940 us | `cargo-fuzz` | `matrix_ops` | `seed[2274]` |
| 416 | 7.940 us | `cargo-fuzz` | `matrix_ops` | `seed[2358]` |
| 417 | 7.940 us | `cargo-fuzz` | `matrix_ops` | `seed[3236]` |
| 418 | 7.940 us | `cargo-fuzz` | `matrix_ops` | `seed[3317]` |
| 419 | 7.940 us | `cargo-fuzz` | `matrix_ops` | `seed[3372]` |
| 420 | 7.940 us | `cargo-fuzz` | `matrix_ops` | `seed[3868]` |
| 421 | 7.939 us | `cargo-fuzz` | `matrix_ops` | `seed[2257]` |
| 422 | 7.939 us | `cargo-fuzz` | `matrix_ops` | `seed[2304]` |
| 423 | 7.939 us | `cargo-fuzz` | `matrix_ops` | `seed[2703]` |
| 424 | 7.939 us | `cargo-fuzz` | `matrix_ops` | `seed[2883]` |
| 425 | 7.939 us | `cargo-fuzz` | `matrix_ops` | `seed[3652]` |
| 426 | 7.939 us | `cargo-fuzz` | `matrix_ops` | `seed[3825]` |
| 427 | 7.930 us | `cargo-fuzz` | `matrix_ops` | `seed[2180]` |
| 428 | 7.930 us | `cargo-fuzz` | `matrix_ops` | `seed[3611]` |
| 429 | 7.929 us | `cargo-fuzz` | `matrix_ops` | `seed[1015]` |
| 430 | 7.929 us | `cargo-fuzz` | `matrix_ops` | `seed[2212]` |
| 431 | 7.929 us | `cargo-fuzz` | `matrix_ops` | `seed[2389]` |
| 432 | 7.929 us | `cargo-fuzz` | `matrix_ops` | `seed[3057]` |
| 433 | 7.929 us | `cargo-fuzz` | `matrix_ops` | `seed[3220]` |
| 434 | 7.929 us | `cargo-fuzz` | `matrix_ops` | `seed[3385]` |
| 435 | 7.929 us | `cargo-fuzz` | `matrix_ops` | `seed[3402]` |
| 436 | 7.929 us | `cargo-fuzz` | `matrix_ops` | `seed[3777]` |
| 437 | 7.929 us | `cargo-fuzz` | `matrix_ops` | `seed[3780]` |
| 438 | 7.920 us | `cargo-fuzz` | `matrix_ops` | `seed[3209]` |
| 439 | 7.920 us | `cargo-fuzz` | `matrix_ops` | `seed[3235]` |
| 440 | 7.920 us | `cargo-fuzz` | `matrix_ops` | `seed[3659]` |
| 441 | 7.920 us | `cargo-fuzz` | `matrix_ops` | `seed[3876]` |
| 442 | 7.919 us | `cargo-fuzz` | `matrix_ops` | `seed[1004]` |
| 443 | 7.919 us | `cargo-fuzz` | `matrix_ops` | `seed[3072]` |
| 444 | 7.919 us | `cargo-fuzz` | `matrix_ops` | `seed[3229]` |
| 445 | 7.919 us | `cargo-fuzz` | `matrix_ops` | `seed[3667]` |
| 446 | 7.910 us | `cargo-fuzz` | `matrix_ops` | `seed[2905]` |
| 447 | 7.909 us | `cargo-fuzz` | `matrix_ops` | `seed[1452]` |
| 448 | 7.909 us | `cargo-fuzz` | `matrix_ops` | `seed[2312]` |
| 449 | 7.909 us | `cargo-fuzz` | `matrix_ops` | `seed[2322]` |
| 450 | 7.909 us | `cargo-fuzz` | `matrix_ops` | `seed[2351]` |
| 451 | 7.909 us | `cargo-fuzz` | `matrix_ops` | `seed[2925]` |
| 452 | 7.909 us | `cargo-fuzz` | `matrix_ops` | `seed[3063]` |
| 453 | 7.909 us | `cargo-fuzz` | `matrix_ops` | `seed[3911]` |
| 454 | 7.900 us | `cargo-fuzz` | `matrix_ops` | `seed[2400]` |
| 455 | 7.899 us | `cargo-fuzz` | `matrix_ops` | `seed[1021]` |
| 456 | 7.899 us | `cargo-fuzz` | `matrix_ops` | `seed[2206]` |
| 457 | 7.899 us | `cargo-fuzz` | `matrix_ops` | `seed[2385]` |
| 458 | 7.899 us | `cargo-fuzz` | `matrix_ops` | `seed[3291]` |
| 459 | 7.899 us | `cargo-fuzz` | `matrix_ops` | `seed[3903]` |
| 460 | 7.890 us | `cargo-fuzz` | `matrix_ops` | `seed[2317]` |
| 461 | 7.890 us | `cargo-fuzz` | `matrix_ops` | `seed[2427]` |
| 462 | 7.890 us | `cargo-fuzz` | `matrix_ops` | `seed[2496]` |
| 463 | 7.890 us | `cargo-fuzz` | `matrix_ops` | `seed[2675]` |
| 464 | 7.890 us | `cargo-fuzz` | `matrix_ops` | `seed[3211]` |
| 465 | 7.890 us | `cargo-fuzz` | `matrix_ops` | `seed[3371]` |
| 466 | 7.890 us | `cargo-fuzz` | `matrix_ops` | `seed[3397]` |
| 467 | 7.889 us | `cargo-fuzz` | `matrix_ops` | `seed[2520]` |
| 468 | 7.889 us | `cargo-fuzz` | `matrix_ops` | `seed[2714]` |
| 469 | 7.889 us | `cargo-fuzz` | `matrix_ops` | `seed[2870]` |
| 470 | 7.889 us | `cargo-fuzz` | `matrix_ops` | `seed[3152]` |
| 471 | 7.889 us | `cargo-fuzz` | `matrix_ops` | `seed[3295]` |
| 472 | 7.889 us | `cargo-fuzz` | `matrix_ops` | `seed[3348]` |
| 473 | 7.889 us | `cargo-fuzz` | `matrix_ops` | `seed[3640]` |
| 474 | 7.880 us | `cargo-fuzz` | `matrix_ops` | `seed[1007]` |
| 475 | 7.880 us | `cargo-fuzz` | `matrix_ops` | `seed[2425]` |
| 476 | 7.880 us | `cargo-fuzz` | `matrix_ops` | `seed[2978]` |
| 477 | 7.880 us | `cargo-fuzz` | `matrix_ops` | `seed[3373]` |
| 478 | 7.880 us | `cargo-fuzz` | `matrix_ops` | `seed[3398]` |
| 479 | 7.879 us | `cargo-fuzz` | `matrix_ops` | `seed[2343]` |
| 480 | 7.879 us | `cargo-fuzz` | `matrix_ops` | `seed[2382]` |
| 481 | 7.879 us | `cargo-fuzz` | `matrix_ops` | `seed[3157]` |
| 482 | 7.879 us | `cargo-fuzz` | `matrix_ops` | `seed[3504]` |
| 483 | 7.879 us | `cargo-fuzz` | `matrix_ops` | `seed[3638]` |
| 484 | 7.879 us | `cargo-fuzz` | `matrix_ops` | `seed[3722]` |
| 485 | 7.879 us | `cargo-fuzz` | `matrix_ops` | `seed[3784]` |
| 486 | 7.879 us | `cargo-fuzz` | `matrix_ops` | `seed[3842]` |
| 487 | 7.870 us | `cargo-fuzz` | `matrix_ops` | `seed[3294]` |
| 488 | 7.870 us | `cargo-fuzz` | `matrix_ops` | `seed[3319]` |
| 489 | 7.870 us | `cargo-fuzz` | `matrix_ops` | `seed[3388]` |
| 490 | 7.870 us | `cargo-fuzz` | `matrix_ops` | `seed[3411]` |
| 491 | 7.869 us | `cargo-fuzz` | `matrix_ops` | `seed[1023]` |
| 492 | 7.869 us | `cargo-fuzz` | `matrix_ops` | `seed[2812]` |
| 493 | 7.869 us | `cargo-fuzz` | `matrix_ops` | `seed[3054]` |
| 494 | 7.869 us | `cargo-fuzz` | `matrix_ops` | `seed[3092]` |
| 495 | 7.869 us | `cargo-fuzz` | `matrix_ops` | `seed[3127]` |
| 496 | 7.869 us | `cargo-fuzz` | `matrix_ops` | `seed[3458]` |
| 497 | 7.869 us | `cargo-fuzz` | `matrix_ops` | `seed[3734]` |
| 498 | 7.860 us | `cargo-fuzz` | `matrix_ops` | `seed[2184]` |
| 499 | 7.860 us | `cargo-fuzz` | `matrix_ops` | `seed[2857]` |
| 500 | 7.860 us | `cargo-fuzz` | `matrix_ops` | `seed[3183]` |
| 501 | 7.860 us | `cargo-fuzz` | `matrix_ops` | `seed[3815]` |
| 502 | 7.860 us | `cargo-fuzz` | `matrix_ops` | `seed[3897]` |
| 503 | 7.859 us | `cargo-fuzz` | `matrix_ops` | `seed[163]` |
| 504 | 7.859 us | `cargo-fuzz` | `matrix_ops` | `seed[2429]` |
| 505 | 7.859 us | `cargo-fuzz` | `matrix_ops` | `seed[2977]` |
| 506 | 7.859 us | `cargo-fuzz` | `matrix_ops` | `seed[2983]` |
| 507 | 7.859 us | `cargo-fuzz` | `matrix_ops` | `seed[3077]` |
| 508 | 7.859 us | `cargo-fuzz` | `matrix_ops` | `seed[3096]` |
| 509 | 7.859 us | `cargo-fuzz` | `matrix_ops` | `seed[3101]` |
| 510 | 7.859 us | `cargo-fuzz` | `matrix_ops` | `seed[3600]` |
| 511 | 7.850 us | `cargo-fuzz` | `matrix_ops` | `seed[438]` |
| 512 | 7.850 us | `cargo-fuzz` | `matrix_ops` | `seed[1524]` |
| 513 | 7.850 us | `cargo-fuzz` | `matrix_ops` | `seed[3334]` |
| 514 | 7.849 us | `cargo-fuzz` | `matrix_ops` | `seed[834]` |
| 515 | 7.849 us | `cargo-fuzz` | `matrix_ops` | `seed[2679]` |
| 516 | 7.849 us | `cargo-fuzz` | `matrix_ops` | `seed[2813]` |
| 517 | 7.849 us | `cargo-fuzz` | `matrix_ops` | `seed[3286]` |
| 518 | 7.849 us | `cargo-fuzz` | `matrix_ops` | `seed[3320]` |
| 519 | 7.849 us | `cargo-fuzz` | `matrix_ops` | `seed[3350]` |
| 520 | 7.840 us | `cargo-fuzz` | `matrix_ops` | `seed[2264]` |
| 521 | 7.840 us | `cargo-fuzz` | `matrix_ops` | `seed[2600]` |
| 522 | 7.840 us | `cargo-fuzz` | `matrix_ops` | `seed[3455]` |
| 523 | 7.840 us | `cargo-fuzz` | `matrix_ops` | `seed[3773]` |
| 524 | 7.840 us | `cargo-fuzz` | `matrix_ops` | `seed[3980]` |
| 525 | 7.839 us | `cargo-fuzz` | `matrix_ops` | `seed[2272]` |
| 526 | 7.839 us | `cargo-fuzz` | `matrix_ops` | `seed[2436]` |
| 527 | 7.839 us | `cargo-fuzz` | `matrix_ops` | `seed[2820]` |
| 528 | 7.839 us | `cargo-fuzz` | `matrix_ops` | `seed[3147]` |
| 529 | 7.839 us | `cargo-fuzz` | `matrix_ops` | `seed[3370]` |
| 530 | 7.839 us | `cargo-fuzz` | `matrix_ops` | `seed[3563]` |
| 531 | 7.839 us | `cargo-fuzz` | `matrix_ops` | `seed[3809]` |
| 532 | 7.830 us | `cargo-fuzz` | `matrix_ops` | `seed[2177]` |
| 533 | 7.830 us | `cargo-fuzz` | `matrix_ops` | `seed[2318]` |
| 534 | 7.830 us | `cargo-fuzz` | `matrix_ops` | `seed[2644]` |
| 535 | 7.830 us | `cargo-fuzz` | `matrix_ops` | `seed[2753]` |
| 536 | 7.830 us | `cargo-fuzz` | `matrix_ops` | `seed[2919]` |
| 537 | 7.830 us | `cargo-fuzz` | `matrix_ops` | `seed[3259]` |
| 538 | 7.830 us | `cargo-fuzz` | `matrix_ops` | `seed[3832]` |
| 539 | 7.829 us | `cargo-fuzz` | `matrix_ops` | `seed[2209]` |
| 540 | 7.829 us | `cargo-fuzz` | `matrix_ops` | `seed[2776]` |
| 541 | 7.829 us | `cargo-fuzz` | `matrix_ops` | `seed[2938]` |
| 542 | 7.829 us | `cargo-fuzz` | `matrix_ops` | `seed[3145]` |
| 543 | 7.829 us | `cargo-fuzz` | `matrix_ops` | `seed[3631]` |
| 544 | 7.829 us | `cargo-fuzz` | `matrix_ops` | `seed[3892]` |
| 545 | 7.820 us | `cargo-fuzz` | `matrix_ops` | `seed[2157]` |
| 546 | 7.820 us | `cargo-fuzz` | `matrix_ops` | `seed[2203]` |
| 547 | 7.820 us | `cargo-fuzz` | `matrix_ops` | `seed[2527]` |
| 548 | 7.820 us | `cargo-fuzz` | `matrix_ops` | `seed[3726]` |
| 549 | 7.820 us | `cargo-fuzz` | `matrix_ops` | `seed[3739]` |
| 550 | 7.819 us | `cargo-fuzz` | `matrix_ops` | `seed[2731]` |
| 551 | 7.819 us | `cargo-fuzz` | `matrix_ops` | `seed[3088]` |
| 552 | 7.819 us | `cargo-fuzz` | `matrix_ops` | `seed[3254]` |
| 553 | 7.819 us | `cargo-fuzz` | `matrix_ops` | `seed[3265]` |
| 554 | 7.819 us | `cargo-fuzz` | `matrix_ops` | `seed[3855]` |
| 555 | 7.810 us | `cargo-fuzz` | `matrix_ops` | `seed[1017]` |
| 556 | 7.810 us | `cargo-fuzz` | `matrix_ops` | `seed[2383]` |
| 557 | 7.810 us | `cargo-fuzz` | `matrix_ops` | `seed[3154]` |
| 558 | 7.810 us | `cargo-fuzz` | `matrix_ops` | `seed[3724]` |
| 559 | 7.810 us | `cargo-fuzz` | `matrix_ops` | `seed[3836]` |
| 560 | 7.810 us | `cargo-fuzz` | `matrix_ops` | `seed[3848]` |
| 561 | 7.810 us | `cargo-fuzz` | `matrix_ops` | `seed[3866]` |
| 562 | 7.809 us | `cargo-fuzz` | `matrix_ops` | `seed[2533]` |
| 563 | 7.809 us | `cargo-fuzz` | `matrix_ops` | `seed[2655]` |
| 564 | 7.809 us | `cargo-fuzz` | `matrix_ops` | `seed[3273]` |
| 565 | 7.809 us | `cargo-fuzz` | `matrix_ops` | `seed[3307]` |
| 566 | 7.809 us | `cargo-fuzz` | `matrix_ops` | `seed[3363]` |
| 567 | 7.800 us | `cargo-fuzz` | `matrix_ops` | `seed[1751]` |
| 568 | 7.800 us | `cargo-fuzz` | `matrix_ops` | `seed[2187]` |
| 569 | 7.800 us | `cargo-fuzz` | `matrix_ops` | `seed[2550]` |
| 570 | 7.800 us | `cargo-fuzz` | `matrix_ops` | `seed[3352]` |
| 571 | 7.800 us | `cargo-fuzz` | `matrix_ops` | `seed[3506]` |
| 572 | 7.800 us | `cargo-fuzz` | `matrix_ops` | `seed[3626]` |
| 573 | 7.799 us | `cargo-fuzz` | `matrix_ops` | `seed[2433]` |
| 574 | 7.799 us | `cargo-fuzz` | `matrix_ops` | `seed[2488]` |
| 575 | 7.799 us | `cargo-fuzz` | `matrix_ops` | `seed[2583]` |
| 576 | 7.799 us | `cargo-fuzz` | `matrix_ops` | `seed[2995]` |
| 577 | 7.799 us | `cargo-fuzz` | `matrix_ops` | `seed[3030]` |
| 578 | 7.799 us | `cargo-fuzz` | `matrix_ops` | `seed[3186]` |
| 579 | 7.799 us | `cargo-fuzz` | `matrix_ops` | `seed[3567]` |
| 580 | 7.799 us | `cargo-fuzz` | `matrix_ops` | `seed[3701]` |
| 581 | 7.799 us | `cargo-fuzz` | `matrix_ops` | `seed[3763]` |
| 582 | 7.790 us | `cargo-fuzz` | `matrix_ops` | `seed[202]` |
| 583 | 7.790 us | `cargo-fuzz` | `matrix_ops` | `seed[2179]` |
| 584 | 7.790 us | `cargo-fuzz` | `matrix_ops` | `seed[2233]` |
| 585 | 7.790 us | `cargo-fuzz` | `matrix_ops` | `seed[3278]` |
| 586 | 7.790 us | `cargo-fuzz` | `matrix_ops` | `seed[3308]` |
| 587 | 7.789 us | `cargo-fuzz` | `matrix_ops` | `seed[2200]` |
| 588 | 7.789 us | `cargo-fuzz` | `matrix_ops` | `seed[2285]` |
| 589 | 7.789 us | `cargo-fuzz` | `matrix_ops` | `seed[2667]` |
| 590 | 7.789 us | `cargo-fuzz` | `matrix_ops` | `seed[3036]` |
| 591 | 7.789 us | `cargo-fuzz` | `matrix_ops` | `seed[3080]` |
| 592 | 7.789 us | `cargo-fuzz` | `matrix_ops` | `seed[3208]` |
| 593 | 7.780 us | `cargo-fuzz` | `matrix_ops` | `seed[1464]` |
| 594 | 7.780 us | `cargo-fuzz` | `matrix_ops` | `seed[2315]` |
| 595 | 7.780 us | `cargo-fuzz` | `matrix_ops` | `seed[2393]` |
| 596 | 7.780 us | `cargo-fuzz` | `matrix_ops` | `seed[2834]` |
| 597 | 7.780 us | `cargo-fuzz` | `matrix_ops` | `seed[2967]` |
| 598 | 7.780 us | `cargo-fuzz` | `matrix_ops` | `seed[3622]` |
| 599 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[2275]` |
| 600 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[2408]` |
| 601 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[2438]` |
| 602 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[2538]` |
| 603 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[3120]` |
| 604 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[3135]` |
| 605 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[3230]` |
| 606 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[3470]` |
| 607 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[3472]` |
| 608 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[3587]` |
| 609 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[3592]` |
| 610 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[3720]` |
| 611 | 7.779 us | `cargo-fuzz` | `matrix_ops` | `seed[3924]` |
| 612 | 7.770 us | `cargo-fuzz` | `matrix_ops` | `seed[3139]` |
| 613 | 7.770 us | `cargo-fuzz` | `matrix_ops` | `seed[3187]` |
| 614 | 7.770 us | `cargo-fuzz` | `matrix_ops` | `seed[3205]` |
| 615 | 7.770 us | `cargo-fuzz` | `matrix_ops` | `seed[3386]` |
| 616 | 7.770 us | `cargo-fuzz` | `matrix_ops` | `seed[3604]` |
| 617 | 7.770 us | `cargo-fuzz` | `matrix_ops` | `seed[3668]` |
| 618 | 7.769 us | `cargo-fuzz` | `matrix_ops` | `seed[3224]` |
| 619 | 7.769 us | `cargo-fuzz` | `matrix_ops` | `seed[3746]` |
| 620 | 7.769 us | `cargo-fuzz` | `matrix_ops` | `seed[3762]` |
| 621 | 7.760 us | `cargo-fuzz` | `matrix_ops` | `seed[2988]` |
| 622 | 7.760 us | `cargo-fuzz` | `matrix_ops` | `seed[3788]` |
| 623 | 7.759 us | `cargo-fuzz` | `matrix_ops` | `seed[2153]` |
| 624 | 7.759 us | `cargo-fuzz` | `matrix_ops` | `seed[2205]` |
| 625 | 7.759 us | `cargo-fuzz` | `matrix_ops` | `seed[2237]` |
| 626 | 7.759 us | `cargo-fuzz` | `matrix_ops` | `seed[2379]` |
| 627 | 7.759 us | `cargo-fuzz` | `matrix_ops` | `seed[3066]` |
| 628 | 7.759 us | `cargo-fuzz` | `matrix_ops` | `seed[3222]` |
| 629 | 7.759 us | `cargo-fuzz` | `matrix_ops` | `seed[3346]` |
| 630 | 7.750 us | `cargo-fuzz` | `matrix_ops` | `seed[436]` |
| 631 | 7.750 us | `cargo-fuzz` | `matrix_ops` | `seed[2442]` |
| 632 | 7.750 us | `cargo-fuzz` | `matrix_ops` | `seed[2453]` |
| 633 | 7.750 us | `cargo-fuzz` | `matrix_ops` | `seed[2672]` |
| 634 | 7.750 us | `cargo-fuzz` | `matrix_ops` | `seed[2832]` |
| 635 | 7.750 us | `cargo-fuzz` | `matrix_ops` | `seed[3624]` |
| 636 | 7.750 us | `cargo-fuzz` | `matrix_ops` | `seed[3743]` |
| 637 | 7.750 us | `cargo-fuzz` | `matrix_ops` | `seed[3976]` |
